"index","Familie","Gattung","Art","digestion","Diet","Habitats","Habitat1","Habitat2","Region","D_4__Acidaminococcaceae","D_4__Akkermansiaceae","D_4__Anaerolineaceae","D_4__Bacteroidaceae","D_4__Christensenellaceae","D_4__Clostridiaceae","D_4__Clostridiales_Family_XIII","D_4__Defluviitaleaceae","D_4__Desulfobulbaceae","D_4__Eggerthellaceae","D_4__Erysipelotrichaceae","D_4__Eubacteriaceae","D_4__F082","D_4__Fibrobacteraceae","D_4__Lachnospiraceae","D_4__Lactobacillaceae","D_4__Methanobacteriaceae","D_4__Methanocorpusculaceae","D_4__Prevotellaceae","D_4__Rikenellaceae","D_4__Ruminococcaceae","D_4__Saccharimonadaceae","D_4__Spirochaetaceae","D_4__Synergistaceae","D_4__T34","D_4__Veillonellaceae","D_4__Carnobacteriaceae","D_4__Enterobacteriaceae","D_4__Enterococcaceae","D_4__Micrococcaceae","D_4__Moraxellaceae","D_4__Peptostreptococcaceae","D_4__Planococcaceae","D_4__Pseudomonadaceae","D_4__Sphingobacteriaceae","D_4__Staphylococcaceae","D_4__Streptococcaceae","D_4__Bifidobacteriaceae","D_4__Burkholderiaceae","D_4__Fusobacteriaceae","D_4__Peptococcaceae","D_4__Tannerellaceae","D_4__Campylobacteraceae","D_4__Methanomethylophilaceae","D_4__Mycoplasmataceae","D_4__Paludibacteraceae","D_4__Pedosphaeraceae","D_4__Pirellulaceae","D_4__Dysgonomonadaceae","D_4__Desulfovibrionaceae","D_4__Clostridiales_vadinBB60_group","D_4__Syntrophomonadaceae","D_4__Aerococcaceae","D_4__Bacillales_Family_XI","D_4__Helicobacteraceae","D_4__Weeksellaceae","D_4__Marinifilaceae","D_4__Coriobacteriaceae","D_4__Muribaculaceae","D_4__Bacillaceae","D_4__Burkholderiales_bacterium_Beta_02","D_4__Elusimicrobiaceae","D_4__Endomicrobiaceae","D_4__Aeromonadaceae","D_4__Flavobacteriaceae","D_4__Wohlfahrtiimonadaceae","D_4__Neisseriaceae","D_4__Pasteurellaceae","D_4__Clostridiales_Family_XI","D_4__Succinivibrionaceae","D_4__Paenibacillaceae","D_4__Hymenobacteraceae","D_4__Barnesiellaceae","D_4__Atopobiaceae","D_4__Puniceicoccaceae","D_4__Corynebacteriaceae","D_4__Leuconostocaceae","D_4__Sanguibacteraceae","D_4__Bacillales_Family_XII","D_4__Bacteriovoracaceae","D_4__Bdellovibrionaceae","D_4__Caulobacteraceae","D_4__Chthoniobacteraceae","D_4__Crocinitomicaceae","D_4__Devosiaceae","D_4__Dietziaceae","D_4__Diplorickettsiaceae","D_4__Herpetosiphonaceae","D_4__Intrasporangiaceae","D_4__Listeriaceae","D_4__Nocardiaceae","D_4__Nocardioidaceae","D_4__Rhizobiaceae","D_4__Rhodobacteraceae","D_4__Rubritaleaceae","D_4__Sphingomonadaceae","D_4__Spirosomaceae","D_4__Verrucomicrobiaceae","D_4__Xanthomonadaceae","D_4__Cardiobacteriaceae","D_4__Porphyromonadaceae","D_4__Alteromonadaceae","D_4__Cellvibrionaceae","D_4__Chitinophagaceae","D_4__Anaeroplasmataceae","D_4__Paracaedibacteraceae","D_4__PeH15","D_4__Methanosarcinaceae","D_4__Izimaplasmataceae","D_4__Arcobacteraceae","D_4__Shewanellaceae","D_4__Blastocatellaceae","D_4__Methyloligellaceae","D_4__Microscillaceae","D_4__Nitrososphaeraceae","D_4__Phormidiaceae","D_4__Xanthobacteraceae","D_4__Xiphinematobacteraceae","D_4__Brevibacteriaceae","D_4__Spiroplasmataceae","D_4__Cytophagaceae","D_4__Dermabacteraceae","D_4__Beijerinckiaceae","D_4__TM7_phylum_sp._oral_clone_FR058","D_4__Microbacteriaceae","D_4__Leptospiraceae","D_4__Marinilabiliaceae","D_4__Demequinaceae"
"OPE1706ZEBR","Equidae","Equus","Steppenzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",0.210653024375564,5.09579697060889,0,1.27394924265222,0.320995084762765,0.431337145149965,1.5447888454208,0,0,0,0.822549904704584,0.962985254288294,0.61189688032902,0,9.40916842210854,0,1.59494432741499,0,1.77550406259404,4.00240746313572,13.7526331628047,0,1.74541077339753,0.371150566756947,0,0.300932891965092,0,0,0,11.6962584010432,22.2790651018156,0,8.65683619219581,0,0,0,0,0,0,0,0.130404253184873,0,0,0,0,0,0,0.210653024375564,0,0,0,0,0,0,0,0,0,0,0,12.2680308957769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531648109138329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE1806GNU1","Bovidae","Connochaetes","Gnu","foregut_ruminant","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",0,3.39799331103679,0.468227424749164,0.254180602006689,0.722408026755853,5.20401337792642,0.387959866220736,0,0,0,0.240802675585284,0,0.347826086956522,0,4.2943143812709,0,21.1772575250836,0,0.187290969899666,1.77926421404682,5.32441471571906,0,0,0,0,0,0,0,0,8.33444816053512,10.8494983277592,4.38795986622074,25.1772575250836,0.361204013377926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7123745819398,0,0,0,0,0,0,0,0,0,0,0.387959866220736,0,0,1.00334448160535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE1806GNU2","Bovidae","Connochaetes","Gnu","foregut_ruminant","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",0,2.5833284517603,0,0.310468045222893,1.27116161912015,6.52568683732646,0.521352000468631,0,0,0,0,0,0.146447191142874,0,2.35487083357741,0,15.2597973170875,0,1.253587956183,1.46447191142874,7.38093843360084,0,0.0937262023314393,0,0,0,0.292894382285748,0,0,7.91986409700662,8.66967371565813,3.26870130630894,28.3111709917404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878683146857243,0,0,0,0,0,0,10.4153242340812,0,0,0,0,0,0,0,0,0,0,1.65192431609162,0,0,0,0,0,0,0.216741842891453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE1806ZEBR","Equidae","Equus","Steppenzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",0.246565692145122,2.56252201479394,0,3.26699542092286,0.158506516379007,0,0.255371609721733,0,0,0,0.123282846072561,0.317013032758013,1.05671010919338,0.41387812610074,19.3906305036985,0.41387812610074,1.34730538922156,0,3.72490313490666,3.81296231067277,18.4924269108841,0.519549137020077,5.02817893624516,0.23775977456851,0,0.5371609721733,0,0,0,10.2588939767524,5.02817893624516,0,0,1.51461782317718,0,0,1.36491722437478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5892920042268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642831983092638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290595280028179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405072208524128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE1807GEPA1","Felidae","Acinonyx","Gepard","simple","carnivor","Savanna_Shrubland","Savanna","Shrubland","Africa",2.23052183836498,0,0,13.677075768579,0,12.2315592903828,0,0,0,0,0,0,0,0,20.6591278486703,0,0,0,5.52270290832382,0,1.59767610748003,0,0,0,0,0,0,0,0,0,0,10.7307120379016,0,0,0,0,0,0,0.843794307846595,28.5748867448214,0,0,3.07777431960438,0,0,0,0,0,0,0,0,0,0,0,0.743507279454992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110661548570045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE1807GEPA2","Felidae","Acinonyx","Gepard","simple","carnivor","Savanna_Shrubland","Savanna","Shrubland","Africa",0,0,0,8.50860420650096,0,35.3130975143403,0,0,0,0,0,0,0,0,19.9689292543021,0,0,0,0,0,1.51768642447419,0,0,0,0,0,0,6.93116634799235,0.525812619502868,0,0,2.16300191204589,0,0,0,0,0,0,0,24.8207456978967,0,0,0.250956022944551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE1807PAND1","Ailuridae","Ailurus","Roter_Panda","simple","herbivor","Forest_Shrubland","Forest","Shrubland","Asia",0,0,0,0,0,88.7315720332798,0,0,0,0,0,0,0,0,6.1742811268428,0,0,0,0,0,0,0,0,0,0,0,0,2.39381112246387,0,0,0,2.46679316888046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233542548533061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE1807PAND2","Ailuridae","Ailurus","Roter_Panda","simple","herbivor","Forest_Shrubland","Forest","Shrubland","Asia",0,0,0,0.317827217567177,0,31.8910719445247,0,0,0,0,18.2750650101127,0,0,0,0.520080901473563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7286911297313,0,0,0,0,0,0,0,0,0,2.41982086102283,0,0,0,0,0,0,0,0,0,0,0,8.79803524992777,0,0,0,0,9.88876047385149,0,0,0,0,0,0,0,0,0,0,4.1606472117885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE1906GNU1","Bovidae","Connochaetes","Gnu","foregut_ruminant","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",0,6.52256834075016,0,1.16973935155753,1.67832167832168,7.94659885568977,1.27145581691036,0,0,0,0.45772409408773,0,0,0,5.63254926891291,0,22.1487603305785,0,2.03432930705658,1.83089637635092,9.09090909090909,1.4113159567705,0.241576605212969,0,0,0,0,0,0,7.55244755244755,5.84869675778767,8.01017164653528,3.80165289256198,0,0,0,0.292434837889383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5022250476796,0,0,0,0,0,0,0,0,0,0,2.55562619198983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE1906GNU2","Bovidae","Connochaetes","Gnu","foregut_ruminant","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",0,2.78821435633775,0.355942258255883,0.464702392722958,3.2133676092545,11.4494759738976,0.672335376705557,0,0,0,0.741546371366423,0,0.168083844176389,0,3.47043701799486,0,24.0854261419814,0,1.60174016215147,3.46054973304331,11.7164326675895,0.929404785445917,0.148309274273285,0,0,0,0,0,0,4.46905279810164,5.04251532529168,6.61459363258849,3.65829543207435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484476962626063,11.4692505438007,0,0,0,0,0,0,0,0,0,0,2.64979236701602,0,0.108760134467075,0,0,0,0,0.237294838837255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE1906ZEBR","Equidae","Equus","Steppenzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",0,3.20502496376228,0,0.273796102431954,0.708648735706233,1.53003704300209,1.28845224673861,0,0,0,0,0.402641327105814,0.49927524561121,0,10.9196327911097,0.257690449347721,1.32066355290707,0,1.12739571589628,2.35142535029795,11.9020776292479,0,2.73796102431954,0.515380898695442,0,0.515380898695442,0,0,0,8.87421484941214,3.31776453535191,0.177162183926558,19.5361571911741,1.4334031244967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0106297310356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09518440972781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE2507GEPA3","Felidae","Acinonyx","Gepard","simple","carnivor","Savanna_Shrubland","Savanna","Shrubland","Africa",0.520655513827245,0,0,12.2226015705019,0,7.27210652099693,0,0,0,0,0,0,0,0,6.23079549334244,0,0,0,0,0,0,0,0,0,0,0,0,42.3267326732673,0,0,0,3.57630590645271,0,0,0,0,0,0,0.221918743598498,25.5974735404575,0,0,0.179242062137248,0,0,0,0,0,0,0,0,0,0,0,0,0.298736770228747,0,0,0,0,0,0,0,0,0,1.55343120518948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE2507GEPA4","Felidae","Acinonyx","Gepard","simple","carnivor","Savanna_Shrubland","Savanna","Shrubland","Africa",1.67450058754407,0,0,21.5775558166862,0,2.93772032902468,0,0,0,0,0,0,0,0,24.4418331374853,0,0,0,8.13748531139836,0,6.93301997649824,0,0,0,0,0,0,0.749118683901293,0.896004700352526,0,0,15.4670975323149,0,0,0,0,0,0,1.77732079905993,14.6886016451234,0,0,0.719741480611046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE2507GEPA5","Felidae","Acinonyx","Gepard","simple","carnivor","Savanna_Shrubland","Savanna","Shrubland","Africa",0,0,0,6.33977900552486,0,23.1629834254144,0,0,0,0,0,0,0,0,2.95580110497238,0,0,0,1.75414364640884,0,0.662983425414365,0,0,0,0,0,0,21.9198895027624,0,0,0,8.10773480662984,0,0,0,0,0,0,1.36740331491713,33.7292817679558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE2507PAND3","Ailuridae","Ailurus","Roter_Panda","simple","herbivor","Forest_Shrubland","Forest","Shrubland","Asia",0,0,0,0,0,12.2683412467453,0,0,0,0,0,0,0,0,5.19221932914688,0,0,0,0,0,0,0,0,0,0,0,0,47.0209833052535,0,0,0,0,0.995558278449992,0,11.732271404503,0,0,0,4.99310767345689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6734568846684,0,0,0,0,0,0,0,0,2.55781896155613,0,0,0,0,0,0,0,0,0,0,0,3.41553070914382,0,0,0,0,0,0,3.47679583397151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67391637310461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE2507PAND4","Ailuridae","Ailurus","Roter_Panda","simple","herbivor","Forest_Shrubland","Forest","Shrubland","Asia",0,0,0,0,0,47.9954414099068,0,0,0,0,3.93178395539094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7255891570679,0,0,0,0,19.1135170336603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71761162440474,0,0,0,0,8.17697097968985,0,0,0,0,0,0,0,0,0,0,1.33908583987952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE2709GIRA1","Giraffidae","Giraffa","Giraffe","foregut_ruminant","herbivor","Forest_Savanna","Forest","Savanna","Africa",3.32758445774576,1.41016536471543,0,6.91894085421528,0,0,0.284062087856346,0,0,0,0.121740894795577,0,0.598559399411586,1.14639342599168,7.09140712184235,0,0.67971999594197,0.527543877447499,12.2958303743533,15.1161611037841,29.5323120624937,0,16.9219843765852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131885969361875,0,0,0,0,0,0,0.94349193466572,0,0,0.142031043928173,1.41016536471543,0.273917013290048,0,0,0,0,0,0,0,0.31449731155524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811605965303845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE2709GIRA2","Giraffidae","Giraffa","Giraffe","foregut_ruminant","herbivor","Forest_Savanna","Forest","Savanna","Africa",4.02274641954507,0.65290648694187,0,6.75021061499579,0.12636899747262,0,0.326453243470935,0,0,0,0,0,2.46419545071609,0.537068239258635,10.9730412805392,0,1.80075821398484,0,14.7114574557709,10.1832350463353,28.7489469250211,0,16.6175231676495,0,0,0,0,0,0,0,0,0.10530749789385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494945240101095,0.768744734625105,0,0,0,0,0,0,0,0.494945240101095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221145745577085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE2709GNUS1","Bovidae","Connochaetes","Gnu","foregut_ruminant","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",3.35553910683444,9.17838638045892,0,10.9055020972119,0,0,0,0,0,0,0,0,1.87515420676042,0,4.12040463853935,0,3.52825067850975,0,17.073772514187,15.6920799407846,27.2144090796941,0,1.48038490007402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75178879842092,0,0,0,1.52973106340982,0,0,0,0,0,0,0,0,1.45571181840612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838884776708611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE2709GNUS2","Bovidae","Connochaetes","Gnu","foregut_ruminant","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",0,8.08163265306122,0,17.8775510204082,0,0,0,0,0,0,0,0,0,0,2.12244897959184,0,0,0,15.5918367346939,22.2040816326531,24.3265306122449,0,6.77551020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20408163265306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816326530612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE2709ZEBR1","Equidae","Equus","Steppenzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",0,0,0,8.05515239477504,0,0,0,0,0,0,0.241896468311563,0,8.80503144654088,13.6671504596033,10.8853410740203,0,0,0,11.7319787131108,4.91049830672472,3.55587808417997,0,35.6555394291243,0.362844702467344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604741170778907,0,1.52394775036284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE2709ZEBR2","Equidae","Equus","Steppenzebra","hindgut_colon","herbivor","Savanna_Grassland","Savanna","Grassland","Africa",0,3.4789644012945,0,15.0080906148867,0,0,0,0,0,0,0,0,8.94012944983819,6.47249190938511,14.5226537216828,0,0,0,8.77831715210356,9.46601941747573,8.94012944983819,0,22.7750809061489,0.485436893203883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687702265372168,0,0.444983818770227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE2809ELEN1","Bovidae","Tragelaphus","Elenantilope","foregut_ruminant","herbivor","Forest_Savanna","Forest","Savanna","Africa",0,6.36932707355243,0,7.12050078247261,0,0,0,0,0,0,0,0,0,1.98748043818466,4.86697965571205,0,0,0,19.3114241001565,10.5320813771518,22.7856025039124,0,21.7527386541471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56494522691706,0,0,0,1.25195618153365,0.172143974960876,0,0,0,0,0,0,0,0.860719874804382,0,0,0,0,0,0.297339593114241,0,0,0,0,0,0,0,1.12676056338028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPE2809ELEN2","Bovidae","Tragelaphus","Elenantilope","foregut_ruminant","herbivor","Forest_Savanna","Forest","Savanna","Africa",2.98080849326256,2.54525656730638,0,8.92881448210154,0,4.3010752688172,0,0,0,0,0,0,0,0,20.6070504968014,0,0.68054988430652,0,12.209064924459,17.0681910984075,20.9201034435824,0,4.84551517626242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734993875051041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816659861167824,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36191642847421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH1211BAER1","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,22.1474491522238,0,0,0,0,4.01142900109027,0,0,0,5.04906199481183,0.0601526373171924,0,0,0,0,0,0,0,0,0,0,0.146622053460656,12.5944584382872,8.19203729463514,0,0.278205947592015,26.4107673220798,0,0,0,0,3.02267002518892,0,0.0902289559757886,17.9969171773375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH1211BAER2","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,38.4583506009117,0,0,0,0,10.4710595386103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95160473361882,14.5554174149284,0,0,28.1806879403233,0,0.244048441313257,0,0.874890638670166,1.84647971635125,0,0,2.01224846894138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405212506331445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH1311BAER1","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,30.3612501691246,0,0,0,0,7.16637351734091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9457448247869,2.20087493798764,0,1.05533757272358,41.3024850042845,0,0,0,1.7949758715555,1.36652685698823,0,0,2.81423352726289,0,0,0,0,0,0,0,0,0,0,0,0,0.992197717945249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH1311BAER2","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,14.8158107018016,0,0,0,0,17.0924083535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.72994532580443,18.4906336828897,0,0.340593349466702,33.9607421349825,0,0,0,2.0077081652774,1.6671148158107,0,0,2.29452361745989,0,0,0,0,0,0,0,0,0,0,0,0,0.457112126915838,0,0,0.143407726091243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH1411BAER1","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,32.0973663931825,0,0,0,0,1.79049000498617,0,0,0,0.194914101808622,0,0,0,0,0,0,0.0453288608857259,0,0,0,0,0,3.79855854222383,0,0,0.290104709668646,7.88722179411631,0,0,0,0,0.9428403064231,0,0.12238792439146,52.5225511082906,0,0,0,0,0,0,0,0,0,0,0,0,0.194914101808622,0,0,0.113322152214315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
